dataset,mde,iters,solver,pose_mAA_10,median_pose_err,median_f_err,mean_mde_runtime,mean_runtime,mean_inliers
pt,Metric3DV2-vit_large,100,vf_ro,18.245154,15.849892,0.176739,220.489707,29.72632,0.834106
pt,Metric3DV2-vit_large,100,calib_shift_ro,44.515322,4.924598,0.0,220.489707,36.395025,0.810916
pt,Metric3DV2-vit_large,100,vf_shift_ro,17.761016,17.260477,0.191357,220.489707,42.716413,0.849668
pt,Metric3DV2-vit_large,500,calib,61.388954,2.657161,0.0,220.489707,59.149038,0.897404
pt,Metric3DV2-vit_large,500,vf,33.931229,7.384,0.12363,220.489707,57.989621,0.8451
pt,Metric3DV2-vit_large,500,calib_shift,68.367112,1.839587,0.0,220.489707,75.625365,0.903029
pt,Metric3DV2-vit_large,500,vf_shift,32.197039,8.08266,0.12991,220.489707,82.636843,0.854856
pt,Metric3DV2-vit_large,500,calib_ro,44.062733,5.026978,0.0,220.489707,35.764772,0.752414
pt,Metric3DV2-vit_large,500,vf_ro,18.705286,15.252131,0.175638,220.489707,42.049419,0.845032
pt,Metric3DV2-vit_large,500,calib_shift_ro,44.112248,4.973714,0.0,220.489707,49.037775,0.813522
pt,Metric3DV2-vit_large,500,vf_shift_ro,18.77389,15.414815,0.189061,220.489707,61.571043,0.862652
pt,Metric3DV2-vit_large,1000,calib,61.555667,2.632129,0.0,220.489707,73.818908,0.899131
pt,Metric3DV2-vit_large,1000,vf,34.361369,7.221371,0.121006,220.489707,65.097826,0.853888
pt,Metric3DV2-vit_large,1000,calib_shift,68.540287,1.82074,0.0,220.489707,86.252715,0.903758
pt,Metric3DV2-vit_large,1000,vf_shift,32.568413,7.930842,0.129803,220.489707,95.703575,0.861275
pt,Metric3DV2-vit_large,1000,calib_ro,44.046581,5.029328,0.0,220.489707,47.129939,0.752312
pt,Metric3DV2-vit_large,1000,vf_ro,18.968921,15.216079,0.17499,220.489707,50.456089,0.848144
pt,Metric3DV2-vit_large,1000,calib_shift_ro,43.942399,4.990915,0.0,220.489707,57.785434,0.813848
pt,Metric3DV2-vit_large,1000,vf_shift_ro,19.360153,15.040969,0.180391,220.489707,75.077989,0.865439
pt,Metric3DV2-vit_small,10,calib,49.200577,4.192436,0.0,48.668602,28.123128,0.86175
pt,Metric3DV2-vit_small,10,vf,24.091415,12.293395,0.195696,48.668602,28.799569,0.734249
pt,Metric3DV2-vit_small,10,calib_shift,58.792188,2.545866,0.0,48.668602,41.477342,0.852391
pt,Metric3DV2-vit_small,10,vf_shift,20.57591,14.634242,0.263562,48.668602,36.879048,0.634623
pt,Metric3DV2-vit_small,10,calib_ro,28.844413,8.223098,0.0,48.668602,12.348879,0.703889
pt,Metric3DV2-vit_small,10,vf_ro,11.712131,24.903587,0.247774,48.668602,16.245712,0.747072
pt,Metric3DV2-vit_small,10,calib_shift_ro,34.959789,6.954271,0.0,48.668602,23.722061,0.75659
pt,Metric3DV2-vit_small,10,vf_shift_ro,11.046412,25.753158,0.271474,48.668602,24.379686,0.653958
pt,Metric3DV2-vit_small,100,calib,51.214756,3.898306,0.0,48.668602,43.250373,0.885443
pt,Metric3DV2-vit_small,100,vf,26.209594,10.366421,0.173122,48.668602,44.432217,0.812649
pt,Metric3DV2-vit_small,100,calib_shift,64.214376,2.165293,0.0,48.668602,59.50475,0.897159
pt,Metric3DV2-vit_small,100,vf_shift,25.405037,10.894558,0.171146,48.668602,61.286723,0.828614
pt,Metric3DV2-vit_small,100,calib_ro,29.182484,8.103689,0.0,48.668602,22.459444,0.706282
pt,Metric3DV2-vit_small,100,vf_ro,12.492726,23.029917,0.236349,48.668602,28.349294,0.809239
pt,Metric3DV2-vit_small,100,calib_shift_ro,36.428796,6.705952,0.0,48.668602,36.005107,0.779914
pt,Metric3DV2-vit_small,100,vf_shift_ro,12.552706,21.787719,0.230889,48.668602,40.45127,0.8321
pt,Metric3DV2-vit_small,500,calib,52.152261,3.80089,0.0,48.668602,61.128633,0.894079
pt,Metric3DV2-vit_small,500,vf,26.886812,9.826684,0.16902,48.668602,57.283317,0.834715
pt,Metric3DV2-vit_small,500,calib_shift,65.094122,2.103434,0.0,48.668602,75.45906,0.902023
pt,Metric3DV2-vit_small,500,vf_shift,26.791767,9.940838,0.160278,48.668602,80.47249,0.852855
pt,Metric3DV2-vit_small,500,calib_ro,29.229533,8.092642,0.0,48.668602,35.676179,0.706484
pt,Metric3DV2-vit_small,500,vf_ro,12.940753,22.871332,0.229007,48.668602,40.581766,0.818478
pt,Metric3DV2-vit_small,500,calib_shift_ro,36.265144,6.701304,0.0,48.668602,48.615283,0.782912
pt,Metric3DV2-vit_small,500,vf_shift_ro,13.240779,20.961111,0.219656,48.668602,58.371195,0.84334
pt,Metric3DV2-vit_small,1000,calib,52.353927,3.753372,0.0,48.668602,75.187542,0.896691
pt,Metric3DV2-vit_small,1000,vf,27.442287,9.554948,0.167276,48.668602,63.934688,0.842098
pt,Metric3DV2-vit_small,1000,calib_shift,65.269349,2.08333,0.0,48.668602,85.963883,0.902991
pt,Metric3DV2-vit_small,1000,vf_shift,27.129035,9.687772,0.158328,48.668602,93.375019,0.859418
pt,Metric3DV2-vit_small,1000,calib_ro,29.248946,8.071614,0.0,48.668602,46.992766,0.706484
pt,Metric3DV2-vit_small,1000,vf_ro,12.927165,22.540463,0.22915,48.668602,48.254992,0.822558
pt,Metric3DV2-vit_small,1000,calib_shift_ro,36.193459,6.713696,0.0,48.668602,56.496203,0.783843
pt,Metric3DV2-vit_small,1000,vf_shift_ro,13.503031,20.595141,0.220823,48.668602,71.356339,0.846855
pt,Metric3DV2Calib-vit_giant2,10,calib,56.000698,3.196104,0.0,645.973543,27.100313,0.874225
pt,Metric3DV2Calib-vit_giant2,10,calib_shift,62.903156,2.151796,0.0,645.973543,40.57775,0.863685
pt,Metric3DV2Calib-vit_giant2,10,calib_ro,39.347512,5.751399,0.0,645.973543,12.433932,0.739239
pt,Metric3DV2Calib-vit_giant2,10,calib_shift_ro,42.437713,5.297103,0.0,645.973543,23.770231,0.785865
pt,Metric3DV2Calib-vit_giant2,100,calib,57.283416,3.051091,0.0,645.973543,41.828746,0.88919
pt,Metric3DV2Calib-vit_giant2,100,calib_shift,67.474851,1.878666,0.0,645.973543,58.189657,0.897913
pt,Metric3DV2Calib-vit_giant2,100,calib_ro,39.684574,5.698206,0.0,645.973543,22.469545,0.741773
pt,Metric3DV2Calib-vit_giant2,100,calib_shift_ro,43.043785,5.156106,0.0,645.973543,36.795705,0.80631
pt,Metric3DV2Calib-vit_giant2,500,calib,57.868723,3.005633,0.0,645.973543,59.818456,0.895396
pt,Metric3DV2Calib-vit_giant2,500,calib_shift,68.413537,1.835135,0.0,645.973543,75.334219,0.901816
pt,Metric3DV2Calib-vit_giant2,500,calib_ro,39.871055,5.685191,0.0,645.973543,35.759128,0.741735
pt,Metric3DV2Calib-vit_giant2,500,calib_shift_ro,42.840859,5.221265,0.0,645.973543,49.637907,0.808547
pt,Metric3DV2Calib-vit_giant2,1000,calib,58.044723,2.981824,0.0,645.973543,74.129835,0.897324
pt,Metric3DV2Calib-vit_giant2,1000,calib_shift,68.783392,1.813596,0.0,645.973543,86.074015,0.902921
pt,Metric3DV2Calib-vit_giant2,1000,calib_ro,39.885296,5.671897,0.0,645.973543,46.692013,0.741827
pt,Metric3DV2Calib-vit_giant2,1000,calib_shift_ro,42.764691,5.217747,0.0,645.973543,57.787975,0.809231
pt,Metric3DV2Calib-vit_large,10,calib,59.75361,2.804882,0.0,220.914157,25.908005,0.881512
pt,Metric3DV2Calib-vit_large,10,calib_shift,63.933455,2.129524,0.0,220.914157,40.241969,0.866968
pt,Metric3DV2Calib-vit_large,10,calib_ro,43.854055,5.067263,0.0,220.914157,12.189523,0.74999
pt,Metric3DV2Calib-vit_large,10,calib_shift_ro,44.19646,4.986069,0.0,220.914157,23.372657,0.788085
pt,Metric3DV2Calib-vit_large,100,calib,60.86873,2.702501,0.0,220.914157,40.134836,0.893087
pt,Metric3DV2Calib-vit_large,100,calib_shift,67.856104,1.904168,0.0,220.914157,57.647986,0.899029
pt,Metric3DV2Calib-vit_large,100,calib_ro,44.009335,5.05783,0.0,220.914157,22.171445,0.752846
pt,Metric3DV2Calib-vit_large,100,calib_shift_ro,44.642524,4.926474,0.0,220.914157,35.629343,0.810482
pt,Metric3DV2Calib-vit_large,500,calib,61.423904,2.649401,0.0,220.914157,58.111139,0.897389
pt,Metric3DV2Calib-vit_large,500,calib_shift,68.619868,1.846251,0.0,220.914157,74.454388,0.902776
pt,Metric3DV2Calib-vit_large,500,calib_ro,44.026976,5.045573,0.0,220.914157,34.938291,0.752946
pt,Metric3DV2Calib-vit_large,500,calib_shift_ro,44.191219,4.947493,0.0,220.914157,48.261788,0.813452
pt,Metric3DV2Calib-vit_large,1000,calib,61.599445,2.62587,0.0,220.914157,72.472131,0.899095
pt,Metric3DV2Calib-vit_large,1000,calib_shift,68.761563,1.821981,0.0,220.914157,84.959241,0.903608
pt,Metric3DV2Calib-vit_large,1000,calib_ro,44.004511,5.061082,0.0,220.914157,45.95594,0.752794
pt,Metric3DV2Calib-vit_large,1000,calib_shift_ro,43.889896,5.010372,0.0,220.914157,56.390518,0.813896
pt,Metric3DV2Calib-vit_small,10,calib,49.206368,4.197703,0.0,45.079612,27.627866,0.861802
pt,Metric3DV2Calib-vit_small,10,calib_shift,58.71964,2.561071,0.0,45.079612,40.819874,0.850169
pt,Metric3DV2Calib-vit_small,10,calib_ro,28.857391,8.216752,0.0,45.079612,12.226465,0.70405
pt,Metric3DV2Calib-vit_small,10,calib_shift_ro,34.614311,7.138371,0.0,45.079612,23.281754,0.754883
pt,Metric3DV2Calib-vit_small,100,calib,51.251458,3.900396,0.0,45.079612,42.68497,0.885891
pt,Metric3DV2Calib-vit_small,100,calib_shift,64.419158,2.170157,0.0,45.079612,58.700547,0.897407
pt,Metric3DV2Calib-vit_small,100,calib_ro,29.220472,8.098908,0.0,45.079612,22.173559,0.706532
pt,Metric3DV2Calib-vit_small,100,calib_shift_ro,36.282265,6.731461,0.0,45.079612,35.535515,0.779847
pt,Metric3DV2Calib-vit_small,500,calib,52.089654,3.797015,0.0,45.079612,60.218727,0.894146
pt,Metric3DV2Calib-vit_small,500,calib_shift,65.402344,2.110565,0.0,45.079612,74.072506,0.901785
pt,Metric3DV2Calib-vit_small,500,calib_ro,29.263271,8.092276,0.0,45.079612,35.291689,0.706783
pt,Metric3DV2Calib-vit_small,500,calib_shift_ro,36.346142,6.6836,0.0,45.079612,47.727894,0.78303
pt,Metric3DV2Calib-vit_small,1000,calib,52.266807,3.776102,0.0,45.079612,74.066374,0.896576
pt,Metric3DV2Calib-vit_small,1000,calib_shift,65.511343,2.08479,0.0,45.079612,84.682213,0.902863
pt,Metric3DV2Calib-vit_small,1000,calib_ro,29.31907,8.06926,0.0,45.079612,46.380139,0.706803
pt,Metric3DV2Calib-vit_small,1000,calib_shift_ro,36.268823,6.651804,0.0,45.079612,55.448566,0.783502
pt,MoGeV1-moge-vitl,10,calib,78.582603,1.274483,0.0,87.856674,15.651004,0.899305
pt,MoGeV1-moge-vitl,10,mdecalib,37.903182,6.58798,0.043123,87.856674,17.975872,0.837507
pt,MoGeV1-moge-vitl,10,vf,49.997593,3.903535,0.053,87.856674,23.032637,0.864589
pt,MoGeV1-moge-vitl,10,calib_shift,77.362706,1.1232,0.0,87.856674,23.045207,0.90062
pt,MoGeV1-moge-vitl,10,mdecalib_shift,39.392603,6.05717,0.043123,87.856674,25.233298,0.8602
pt,MoGeV1-moge-vitl,10,vf_shift,46.194497,4.543271,0.071361,87.856674,29.137347,0.829386
pt,MoGeV1-moge-vitl,10,calib_ro,77.45472,1.534533,0.0,87.856674,7.677739,0.928809
pt,MoGeV1-moge-vitl,10,mdecalib_ro,36.020713,6.953688,0.043123,87.856674,8.02356,0.9177
pt,MoGeV1-moge-vitl,10,vf_ro,46.835208,4.509726,0.052325,87.856674,14.066975,0.946454
pt,MoGeV1-moge-vitl,10,calib_shift_ro,75.747509,1.428997,0.0,87.856674,13.663822,0.940953
pt,MoGeV1-moge-vitl,10,mdecalib_shift_ro,36.946522,6.531305,0.043123,87.856674,14.62709,0.932875
pt,MoGeV1-moge-vitl,10,vf_shift_ro,45.912676,4.583564,0.066627,87.856674,18.459194,0.916494
pt,MoGeV1-moge-vitl,100,calib,78.763127,1.259257,0.0,87.856674,25.891348,0.902716
pt,MoGeV1-moge-vitl,100,mdecalib,38.050026,6.512462,0.043123,87.856674,29.983183,0.846949
pt,MoGeV1-moge-vitl,100,vf,52.051062,3.560824,0.049867,87.856674,35.736388,0.886664
pt,MoGeV1-moge-vitl,100,calib_shift,77.998137,1.101363,0.0,87.856674,36.933468,0.905909
pt,MoGeV1-moge-vitl,100,mdecalib_shift,40.15061,5.863588,0.043123,87.856674,40.408844,0.868647
pt,MoGeV1-moge-vitl,100,vf_shift,49.881378,3.929879,0.061761,87.856674,46.199836,0.890398
pt,MoGeV1-moge-vitl,100,calib_ro,77.484261,1.534533,0.0,87.856674,14.165836,0.930083
pt,MoGeV1-moge-vitl,100,mdecalib_ro,36.105577,6.931658,0.043123,87.856674,14.504316,0.918586
pt,MoGeV1-moge-vitl,100,vf_ro,47.84323,4.343517,0.050516,87.856674,24.083995,0.955495
pt,MoGeV1-moge-vitl,100,calib_shift_ro,75.862013,1.417875,0.0,87.856674,22.996426,0.944058
pt,MoGeV1-moge-vitl,100,mdecalib_shift_ro,36.946622,6.567047,0.043123,87.856674,24.478362,0.936253
pt,MoGeV1-moge-vitl,100,vf_shift_ro,47.957094,4.251953,0.061207,87.856674,31.075441,0.957666
pt,MoGeV1-moge-vitl,500,calib,78.713331,1.234154,0.0,87.856674,40.981183,0.903858
pt,MoGeV1-moge-vitl,500,mdecalib,38.229801,6.494442,0.043123,87.856674,46.619445,0.856018
pt,MoGeV1-moge-vitl,500,vf,52.968347,3.457298,0.048847,87.856674,47.620783,0.894031
pt,MoGeV1-moge-vitl,500,calib_shift,78.012579,1.098754,0.0,87.856674,52.013206,0.906767
pt,MoGeV1-moge-vitl,500,mdecalib_shift,40.325284,5.842677,0.043123,87.856674,56.288342,0.871011
pt,MoGeV1-moge-vitl,500,vf_shift,50.750939,3.777396,0.059577,87.856674,63.491425,0.897563
pt,MoGeV1-moge-vitl,500,calib_ro,77.47385,1.534533,0.0,87.856674,24.089814,0.93011
pt,MoGeV1-moge-vitl,500,mdecalib_ro,36.079848,6.939721,0.043123,87.856674,24.713986,0.918611
pt,MoGeV1-moge-vitl,500,vf_ro,48.229474,4.266637,0.050498,87.856674,34.449561,0.956888
pt,MoGeV1-moge-vitl,500,calib_shift_ro,75.887115,1.415075,0.0,87.856674,32.286523,0.944254
pt,MoGeV1-moge-vitl,500,mdecalib_shift_ro,36.984233,6.561337,0.043123,87.856674,34.614123,0.936569
pt,MoGeV1-moge-vitl,500,vf_shift_ro,48.52413,4.1454,0.06027,87.856674,47.006073,0.960575
pt,MoGeV1-moge-vitl,1000,calib,78.687183,1.229125,0.0,87.856674,55.032655,0.904591
pt,MoGeV1-moge-vitl,1000,mdecalib,38.406436,6.477004,0.043123,87.856674,60.463182,0.86019
pt,MoGeV1-moge-vitl,1000,vf,53.316031,3.40567,0.048556,87.856674,54.366816,0.896481
pt,MoGeV1-moge-vitl,1000,calib_shift,77.953918,1.099668,0.0,87.856674,63.278567,0.907071
pt,MoGeV1-moge-vitl,1000,mdecalib_shift,40.374901,5.804196,0.043123,87.856674,67.799693,0.872124
pt,MoGeV1-moge-vitl,1000,vf_shift,50.938788,3.760506,0.058531,87.856674,75.183852,0.899492
pt,MoGeV1-moge-vitl,1000,calib_ro,77.473538,1.535341,0.0,87.856674,33.335087,0.930081
pt,MoGeV1-moge-vitl,1000,mdecalib_ro,36.077774,6.939721,0.043123,87.856674,34.123232,0.918612
pt,MoGeV1-moge-vitl,1000,vf_ro,48.168568,4.262882,0.050158,87.856674,42.059652,0.957219
pt,MoGeV1-moge-vitl,1000,calib_shift_ro,75.877664,1.415707,0.0,87.856674,39.252438,0.944262
pt,MoGeV1-moge-vitl,1000,mdecalib_shift_ro,36.95565,6.574147,0.043123,87.856674,41.627486,0.936587
pt,MoGeV1-moge-vitl,1000,vf_shift_ro,48.640829,4.121549,0.060493,87.856674,59.788604,0.96092
pt,MoGeV1Calib-moge-vitl,10,calib,80.730451,1.101029,0.0,87.069053,15.460194,0.900856
pt,MoGeV1Calib-moge-vitl,10,calib_shift,77.233868,1.125228,0.0,87.069053,22.94205,0.90052
pt,MoGeV1Calib-moge-vitl,10,calib_ro,80.360389,1.302057,0.0,87.069053,7.601134,0.933775
pt,MoGeV1Calib-moge-vitl,10,calib_shift_ro,75.790972,1.43224,0.0,87.069053,13.654895,0.94086
pt,MoGeV1Calib-moge-vitl,100,calib,80.899397,1.087931,0.0,87.069053,25.594914,0.903642
pt,MoGeV1Calib-moge-vitl,100,calib_shift,77.964307,1.109421,0.0,87.069053,36.3473,0.905926
pt,MoGeV1Calib-moge-vitl,100,calib_ro,80.395118,1.299578,0.0,87.069053,13.859603,0.934533
pt,MoGeV1Calib-moge-vitl,100,calib_shift_ro,75.883617,1.415727,0.0,87.069053,23.067353,0.943973
pt,MoGeV1Calib-moge-vitl,500,calib,80.788741,1.089936,0.0,87.069053,40.885648,0.904571
pt,MoGeV1Calib-moge-vitl,500,calib_shift,78.023413,1.101509,0.0,87.069053,51.92074,0.906645
pt,MoGeV1Calib-moge-vitl,500,calib_ro,80.409093,1.299578,0.0,87.069053,23.595428,0.934564
pt,MoGeV1Calib-moge-vitl,500,calib_shift_ro,75.894575,1.415286,0.0,87.069053,32.503887,0.944226
pt,MoGeV1Calib-moge-vitl,1000,calib,80.794389,1.091215,0.0,87.069053,54.66284,0.905044
pt,MoGeV1Calib-moge-vitl,1000,calib_shift,78.059359,1.102684,0.0,87.069053,63.187502,0.907114
pt,MoGeV1Calib-moge-vitl,1000,calib_ro,80.395887,1.299578,0.0,87.069053,32.993314,0.934513
pt,MoGeV1Calib-moge-vitl,1000,calib_shift_ro,75.924722,1.415286,0.0,87.069053,39.290335,0.944222
pt,MoGeV2-moge-2-vitl,10,calib,77.683723,1.32711,0.0,63.320931,19.797797,0.899735
pt,MoGeV2-moge-2-vitl,10,mdecalib,40.711981,5.683215,0.035867,63.320931,21.594866,0.842844
pt,MoGeV2-moge-2-vitl,10,vf,46.119111,4.622597,0.062511,63.320931,25.505329,0.843124
pt,MoGeV2-moge-2-vitl,10,calib_shift,74.916142,1.200665,0.0,63.320931,31.977114,0.897239
pt,MoGeV2-moge-2-vitl,10,mdecalib_shift,42.297274,5.341838,0.035867,63.320931,33.432694,0.859854
pt,MoGeV2-moge-2-vitl,10,vf_shift,41.619465,5.492131,0.087503,63.320931,35.916967,0.79128
pt,MoGeV2-moge-2-vitl,10,calib_ro,76.102828,1.664095,0.0,63.320931,10.199546,0.900662
pt,MoGeV2-moge-2-vitl,10,mdecalib_ro,38.662971,6.133098,0.035867,63.320931,10.467808,0.891085
pt,MoGeV2-moge-2-vitl,10,vf_ro,42.223503,5.453164,0.063278,63.320931,15.460597,0.918148
pt,MoGeV2-moge-2-vitl,10,calib_shift_ro,72.051215,1.64516,0.0,63.320931,19.58313,0.913769
pt,MoGeV2-moge-2-vitl,10,mdecalib_shift_ro,39.203858,6.022472,0.035867,63.320931,20.173429,0.906272
pt,MoGeV2-moge-2-vitl,10,vf_shift_ro,40.493539,5.779637,0.079875,63.320931,23.650623,0.871481
pt,MoGeV2-moge-2-vitl,100,calib,77.883408,1.314611,0.0,63.320931,32.286005,0.903056
pt,MoGeV2-moge-2-vitl,100,mdecalib,41.195252,5.52825,0.035867,63.320931,36.00963,0.851946
pt,MoGeV2-moge-2-vitl,100,vf,48.850564,4.172618,0.058562,63.320931,39.498898,0.876682
pt,MoGeV2-moge-2-vitl,100,calib_shift,76.648802,1.167001,0.0,63.320931,48.532555,0.906265
pt,MoGeV2-moge-2-vitl,100,mdecalib_shift,43.394606,5.105024,0.035867,63.320931,50.171814,0.870705
pt,MoGeV2-moge-2-vitl,100,vf_shift,46.174144,4.667111,0.070526,63.320931,55.777698,0.879162
pt,MoGeV2-moge-2-vitl,100,calib_ro,76.180118,1.663897,0.0,63.320931,18.494818,0.902039
pt,MoGeV2-moge-2-vitl,100,mdecalib_ro,38.663335,6.126083,0.035867,63.320931,19.079645,0.891985
pt,MoGeV2-moge-2-vitl,100,vf_ro,44.12284,4.914422,0.059172,63.320931,26.6319,0.936465
pt,MoGeV2-moge-2-vitl,100,calib_shift_ro,72.437879,1.621743,0.0,63.320931,31.309817,0.917652
pt,MoGeV2-moge-2-vitl,100,mdecalib_shift_ro,39.227102,6.057666,0.035867,63.320931,32.421413,0.910966
pt,MoGeV2-moge-2-vitl,100,vf_shift_ro,43.632729,5.113251,0.069514,63.320931,37.998106,0.938052
pt,MoGeV2-moge-2-vitl,500,calib,77.706495,1.309851,0.0,63.320931,49.462329,0.904408
pt,MoGeV2-moge-2-vitl,500,mdecalib,41.439996,5.50444,0.035867,63.320931,53.669396,0.859806
pt,MoGeV2-moge-2-vitl,500,vf,50.344781,3.932934,0.056679,63.320931,51.900507,0.88848
pt,MoGeV2-moge-2-vitl,500,calib_shift,77.003737,1.160665,0.0,63.320931,65.950829,0.907264
pt,MoGeV2-moge-2-vitl,500,mdecalib_shift,43.657971,4.995292,0.035867,63.320931,67.80015,0.873375
pt,MoGeV2-moge-2-vitl,500,vf_shift,47.43185,4.414958,0.066941,63.320931,75.104165,0.890278
pt,MoGeV2-moge-2-vitl,500,calib_ro,76.161059,1.661062,0.0,63.320931,29.719924,0.902198
pt,MoGeV2-moge-2-vitl,500,mdecalib_ro,38.688476,6.126452,0.035867,63.320931,30.731893,0.892091
pt,MoGeV2-moge-2-vitl,500,vf_ro,44.698617,4.814154,0.058101,63.320931,38.056288,0.938629
pt,MoGeV2-moge-2-vitl,500,calib_shift_ro,72.655248,1.620141,0.0,63.320931,43.178245,0.91823
pt,MoGeV2-moge-2-vitl,500,mdecalib_shift_ro,39.093127,6.091506,0.035867,63.320931,44.254835,0.911645
pt,MoGeV2-moge-2-vitl,500,vf_shift_ro,44.81713,4.825046,0.067945,63.320931,55.272667,0.942488
pt,MoGeV2-moge-2-vitl,1000,calib,77.679171,1.30203,0.0,63.320931,63.847908,0.904949
pt,MoGeV2-moge-2-vitl,1000,mdecalib,41.477775,5.473164,0.035867,63.320931,68.290089,0.863516
pt,MoGeV2-moge-2-vitl,1000,vf,50.955704,3.788009,0.056306,63.320931,59.194495,0.892701
pt,MoGeV2-moge-2-vitl,1000,calib_shift,77.077583,1.157159,0.0,63.320931,77.362571,0.907401
pt,MoGeV2-moge-2-vitl,1000,mdecalib_shift,43.670837,4.978577,0.035867,63.320931,79.629274,0.87419
pt,MoGeV2-moge-2-vitl,1000,vf_shift,47.568427,4.377078,0.065703,63.320931,87.910864,0.893367
pt,MoGeV2-moge-2-vitl,1000,calib_ro,76.171126,1.659571,0.0,63.320931,39.631342,0.902147
pt,MoGeV2-moge-2-vitl,1000,mdecalib_ro,38.691278,6.126083,0.035867,63.320931,40.629196,0.892061
pt,MoGeV2-moge-2-vitl,1000,vf_ro,44.629433,4.842984,0.057142,63.320931,46.128363,0.939101
pt,MoGeV2-moge-2-vitl,1000,calib_shift_ro,72.572522,1.620771,0.0,63.320931,50.667993,0.918419
pt,MoGeV2-moge-2-vitl,1000,mdecalib_shift_ro,39.150137,6.090851,0.035867,63.320931,52.323939,0.911822
pt,MoGeV2-moge-2-vitl,1000,vf_shift_ro,45.157624,4.718804,0.06699,63.320931,68.83922,0.943095
pt,MoGeV2Calib-moge-2-vitl,10,calib,79.35584,1.190721,0.0,62.980602,19.790619,0.900483
pt,MoGeV2Calib-moge-2-vitl,10,calib_shift,74.856348,1.194793,0.0,62.980602,32.227823,0.897585
pt,MoGeV2Calib-moge-2-vitl,10,calib_ro,78.278318,1.458624,0.0,62.980602,10.183071,0.904921
pt,MoGeV2Calib-moge-2-vitl,10,calib_shift_ro,72.035569,1.652366,0.0,62.980602,19.952318,0.91391
pt,MoGeV2Calib-moge-2-vitl,100,calib,79.529129,1.175438,0.0,62.980602,32.579984,0.903439
pt,MoGeV2Calib-moge-2-vitl,100,calib_shift,76.6912,1.175579,0.0,62.980602,49.041788,0.906215
pt,MoGeV2Calib-moge-2-vitl,100,calib_ro,78.252714,1.458471,0.0,62.980602,18.503742,0.905766
pt,MoGeV2Calib-moge-2-vitl,100,calib_shift_ro,72.492641,1.622089,0.0,62.980602,31.751557,0.91766
pt,MoGeV2Calib-moge-2-vitl,500,calib,79.298388,1.183183,0.0,62.980602,50.119804,0.904849
pt,MoGeV2Calib-moge-2-vitl,500,calib_shift,76.984844,1.155819,0.0,62.980602,66.650817,0.90729
pt,MoGeV2Calib-moge-2-vitl,500,calib_ro,78.245261,1.455227,0.0,62.980602,30.01329,0.905825
pt,MoGeV2Calib-moge-2-vitl,500,calib_shift_ro,72.56059,1.622089,0.0,62.980602,43.690261,0.918228
pt,MoGeV2Calib-moge-2-vitl,1000,calib,79.349081,1.172956,0.0,62.980602,64.670184,0.905217
pt,MoGeV2Calib-moge-2-vitl,1000,calib_shift,77.086533,1.14433,0.0,62.980602,78.474066,0.907491
pt,MoGeV2Calib-moge-2-vitl,1000,calib_ro,78.245306,1.455227,0.0,62.980602,40.134461,0.905808
pt,MoGeV2Calib-moge-2-vitl,1000,calib_shift_ro,72.499353,1.622089,0.0,62.980602,51.38614,0.918426
pt,UniDepth1-cnvnxtl,10,calib,47.961997,4.314001,0.0,79.71468,26.916332,0.85329
pt,UniDepth1-cnvnxtl,10,mdecalib,5.175355,32.839106,0.288852,79.71468,27.66762,0.664552
pt,UniDepth1-cnvnxtl,10,vf,22.476268,11.797825,0.198362,79.71468,27.625866,0.743767
pt,UniDepth1-cnvnxtl,10,calib_shift,55.887639,2.988076,0.0,79.71468,39.651116,0.844743
pt,UniDepth1-cnvnxtl,10,mdecalib_shift,6.424755,30.139414,0.288852,79.71468,39.916983,0.67765
pt,UniDepth1-cnvnxtl,10,vf_shift,18.615514,14.786114,0.266371,79.71468,36.469557,0.639364
pt,UniDepth1-cnvnxtl,10,calib_ro,25.599723,9.046446,0.0,79.71468,11.906224,0.697996
pt,UniDepth1-cnvnxtl,10,mdecalib_ro,3.552872,34.999087,0.288852,79.71468,12.47898,0.590899
pt,UniDepth1-cnvnxtl,10,vf_ro,10.240406,22.969953,0.26416,79.71468,15.476035,0.75246
pt,UniDepth1-cnvnxtl,10,calib_shift_ro,30.534978,7.997654,0.0,79.71468,22.631599,0.772374
pt,UniDepth1-cnvnxtl,10,mdecalib_shift_ro,4.734546,31.352921,0.288852,79.71468,23.892368,0.715469
pt,UniDepth1-cnvnxtl,10,vf_shift_ro,10.25414,23.044359,0.268197,79.71468,24.04243,0.6823
pt,UniDepth1-cnvnxtl,100,calib,50.7696,3.932246,0.0,79.71468,41.491026,0.880435
pt,UniDepth1-cnvnxtl,100,mdecalib,5.535944,32.443872,0.288852,79.71468,43.564512,0.72042
pt,UniDepth1-cnvnxtl,100,vf,24.194696,10.697383,0.18162,79.71468,42.310014,0.812363
pt,UniDepth1-cnvnxtl,100,calib_shift,62.0142,2.44528,0.0,79.71468,56.752202,0.893008
pt,UniDepth1-cnvnxtl,100,mdecalib_shift,6.947898,29.072156,0.288852,79.71468,57.999064,0.740882
pt,UniDepth1-cnvnxtl,100,vf_shift,23.317515,11.201749,0.175045,79.71468,61.089691,0.834383
pt,UniDepth1-cnvnxtl,100,calib_ro,26.092021,8.961308,0.0,79.71468,21.560922,0.702783
pt,UniDepth1-cnvnxtl,100,mdecalib_ro,3.581628,34.805734,0.288852,79.71468,22.411075,0.596306
